tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-451,Doha,Hard,32,A,20110103,8,104259,8,,Philipp Kohlschreiber,R,178,GER,27.21697467,34,1215,104312,,,Andreas Seppi,R,190,ITA,26.86652977,52,900,6-2 6-4,3,R32,78,3,2,55,33,24,16,9,2,2,4,2,57,32,20,15,9,2,5
2011-451,Doha,Hard,32,A,20110103,9,104198,7,,Guillermo Garcia Lopez,R,188,ESP,27.58384668,33,1275,105062,,,Mikhail Kukushkin,R,183,KAZ,23.02258727,59,819,6-1 7-6(1),3,R32,90,0,3,73,37,25,20,10,4,6,3,1,56,34,19,9,9,0,4
2011-451,Doha,Hard,32,A,20110103,10,105011,,,Illya Marchenko,R,185,UKR,23.321013,81,613,104999,,,Mischa Zverev,L,190,GER,23.36755647,82,611,7-6(4) 6-4,3,R32,113,1,5,83,49,34,18,11,4,6,3,1,77,49,28,16,11,8,11
2011-451,Doha,Hard,32,A,20110103,11,104869,,WC,Sergei Bubka,R,,UKR,23.89596167,320,137,104593,,,Daniel Gimeno Traver,R,185,ESP,25.4072553,56,844,6-0 6-3,3,R32,54,10,0,43,32,26,7,8,0,0,1,1,45,27,17,5,7,2,6
2011-451,Doha,Hard,32,A,20110103,12,104542,3,,Jo Wilfried Tsonga,R,188,FRA,25.71389459,13,2345,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,32.99110198,77,638,6-2 6-0,3,R32,59,10,1,36,25,23,5,7,0,0,2,1,45,27,13,7,7,4,9
2011-451,Doha,Hard,32,A,20110103,13,104678,6,,Viktor Troicki,R,193,SRB,24.89527721,28,1430,104660,,,Sergiy Stakhovsky,R,193,UKR,24.99110198,46,945,6-4 7-5,3,R32,78,5,0,54,34,27,17,11,0,0,1,0,58,41,27,12,11,1,3
2011-451,Doha,Hard,32,A,20110103,14,104559,,,Teymuraz Gabashvili,R,188,RUS,25.61533196,80,615,102783,,,Rainer Schuettler,R,180,GER,34.69130732,84,597,6-4 7-6(2),3,R32,115,3,1,81,45,32,21,11,4,5,6,0,74,50,31,13,11,7,9
2011-451,Doha,Hard,32,A,20110103,15,103843,,Q,Marco Chiudinelli,R,185,SUI,29.31416838,117,485,105149,,WC,Reda El Amrani,R,185,MAR,22.6255989,217,227,3-6 7-6(3) 6-3,3,R32,133,5,1,101,69,49,22,16,6,8,14,5,92,54,40,20,14,10,11
2011-451,Doha,Hard,32,A,20110103,16,103819,2,,Roger Federer,R,185,SUI,29.40451745,2,9145,105318,,Q,Thomas Schoorel,L,203,NED,21.73853525,168,319,7-6(3) 6-3,3,R32,79,13,0,70,46,37,16,11,6,6,4,2,66,43,30,12,10,1,2
2011-451,Doha,Hard,32,A,20110103,17,104745,1,,Rafael Nadal,L,185,ESP,24.58590007,1,12450,105041,,,Lukas Lacko,R,185,SVK,23.16769336,89,578,7-6(3) 0-6 6-3,3,R16,138,9,4,93,60,38,13,13,9,14,8,3,91,56,36,16,14,5,9
2011-451,Doha,Hard,32,A,20110103,18,105208,5,,Ernests Gulbis,R,190,LAT,22.34360027,24,1505,105099,,Q,Antonio Veic,R,180,CRO,22.87474333,191,277,6-3 6-1,3,R16,49,10,1,38,31,28,5,8,0,0,4,3,51,30,19,7,8,5,9
2011-451,Doha,Hard,32,A,20110103,19,103786,4,,Nikolay Davydenko,R,178,RUS,29.58795346,22,1655,103813,,,Jarkko Nieminen,L,185,FIN,29.44832307,39,1062,6-4 7-5,3,R16,95,4,5,76,45,33,13,11,5,7,4,2,63,37,25,9,11,4,8
2011-451,Doha,Hard,32,A,20110103,20,103333,,,Ivo Karlovic,R,208,CRO,31.84668036,73,670,104259,8,,Philipp Kohlschreiber,R,178,GER,27.21697467,34,1215,7-6(5) 6-7(4) 7-6(2),3,R16,169,28,2,128,85,68,26,18,3,3,15,2,113,78,63,22,18,0,0
2011-451,Doha,Hard,32,A,20110103,21,104198,7,,Guillermo Garcia Lopez,R,188,ESP,27.58384668,33,1275,105011,,,Illya Marchenko,R,185,UKR,23.321013,81,613,6-1 6-4,3,R16,83,4,2,54,37,31,8,9,1,1,5,4,51,26,17,11,8,1,4
2011-451,Doha,Hard,32,A,20110103,22,104542,3,,Jo Wilfried Tsonga,R,188,FRA,25.71389459,13,2345,104869,,WC,Sergei Bubka,R,,UKR,23.89596167,320,137,6-2 6-4,3,R16,75,10,2,48,35,31,6,9,1,1,7,2,70,46,31,8,9,5,8
2011-451,Doha,Hard,32,A,20110103,23,104678,6,,Viktor Troicki,R,193,SRB,24.89527721,28,1430,104559,,,Teymuraz Gabashvili,R,188,RUS,25.61533196,80,615,6-3 6-1,3,R16,50,17,0,40,31,29,3,8,0,0,2,1,38,23,13,6,8,1,5
2011-451,Doha,Hard,32,A,20110103,24,103819,2,,Roger Federer,R,185,SUI,29.40451745,2,9145,103843,,Q,Marco Chiudinelli,R,185,SUI,29.31416838,117,485,7-6(5) 7-5,3,R16,108,7,1,67,43,33,17,12,0,1,1,2,84,52,36,14,12,3,5
2011-451,Doha,Hard,32,A,20110103,25,104745,1,,Rafael Nadal,L,185,ESP,24.58590007,1,12450,105208,5,,Ernests Gulbis,R,190,LAT,22.34360027,24,1505,7-6(3) 6-3,3,QF,111,4,1,61,37,29,16,10,5,6,12,2,79,53,36,10,11,3,6
2011-451,Doha,Hard,32,A,20110103,26,103786,4,,Nikolay Davydenko,R,178,RUS,29.58795346,22,1655,103333,,,Ivo Karlovic,R,208,CRO,31.84668036,73,670,6-3 7-5,3,QF,76,2,2,64,52,40,6,11,2,2,14,3,53,38,29,6,10,1,3
2011-451,Doha,Hard,32,A,20110103,27,104542,3,,Jo Wilfried Tsonga,R,188,FRA,25.71389459,13,2345,104198,7,,Guillermo Garcia Lopez,R,188,ESP,27.58384668,33,1275,7-6(4) 7-6(9),3,QF,111,11,1,88,58,49,14,12,4,6,2,6,74,51,39,14,12,0,2
2011-451,Doha,Hard,32,A,20110103,28,103819,2,,Roger Federer,R,185,SUI,29.40451745,2,9145,104678,6,,Viktor Troicki,R,193,SRB,24.89527721,28,1430,6-2 6-2,3,QF,65,0,0,43,30,24,8,8,0,0,5,3,64,38,21,11,8,12,16
2011-451,Doha,Hard,32,A,20110103,29,103786,4,,Nikolay Davydenko,R,178,RUS,29.58795346,22,1655,104745,1,,Rafael Nadal,L,185,ESP,24.58590007,1,12450,6-3 6-2,3,SF,85,5,2,56,37,26,9,9,7,9,1,1,58,39,19,8,8,5,10
2011-451,Doha,Hard,32,A,20110103,30,103819,2,,Roger Federer,R,185,SUI,29.40451745,2,9145,104542,3,,Jo Wilfried Tsonga,R,188,FRA,25.71389459,13,2345,6-3 7-6(2),3,SF,85,3,0,60,40,33,16,11,0,0,3,1,68,46,29,14,10,2,3
2011-451,Doha,Hard,32,A,20110103,31,103819,2,,Roger Federer,R,185,SUI,29.40451745,2,9145,103786,4,,Nikolay Davydenko,R,178,RUS,29.58795346,22,1655,6-3 6-4,3,F,80,5,1,51,34,27,13,10,0,0,5,2,61,35,28,8,9,6,8
2011-5012,Johannesburg,Hard,32,A,20110131,1,104433,,,Frank Dancevic,R,185,CAN,26.34633812,234,207,103852,1,,Feliciano Lopez,L,188,ESP,29.36344969,33,1265,6-7(5) 6-2 7-6(8),3,R32,129,22,4,115,72,56,26,16,10,10,28,2,97,62,51,20,16,2,4
2011-5012,Johannesburg,Hard,32,A,20110131,2,104695,,WC,Fritz Wolmarans,U,,RSA,24.90349076,261,177,104997,,,Igor Sijsling,R,190,NED,23.45516769,133,428,4-6 6-3 6-4,3,R32,93,25,5,76,57,49,10,15,1,2,3,5,80,50,39,15,14,0,2
2011-5012,Johannesburg,Hard,32,A,20110131,3,103823,,,Denis Gremelmayr,L,183,GER,29.45927447,112,501,105707,,Q,Nicolaas Scholtz,R,,RSA,19.98631075,662,27,6-4 7-5,3,R32,82,7,5,58,33,33,14,11,2,2,9,1,65,37,30,14,11,3,5
2011-5012,Johannesburg,Hard,32,A,20110131,4,105173,6,,Adrian Mannarino,L,183,FRA,22.59000684,67,714,103393,,,Yuri Schukin,R,188,KAZ,31.60027379,127,448,7-6(4) 7-6(6),3,R32,134,8,3,77,40,33,25,12,2,4,4,5,106,54,39,28,12,9,11
2011-5012,Johannesburg,Hard,32,A,20110131,5,104731,4,,Kevin Anderson,R,203,RSA,24.7063655,59,834,104219,,,Stephane Bohli,R,185,SUI,27.52087611,139,393,4-6 6-4 6-2,3,R32,125,14,8,84,48,42,18,14,6,7,4,7,81,41,29,23,14,2,5
2011-5012,Johannesburg,Hard,32,A,20110131,6,104534,,,Dudi Sela,R,175,ISR,25.82614648,90,568,104273,,,Edouard Roger Vasselin,R,188,FRA,27.17590691,124,459,1-6 7-5 6-4,3,R32,118,0,6,91,52,39,20,14,6,8,4,5,89,49,37,21,15,1,3
2011-5012,Johannesburg,Hard,32,A,20110131,7,103971,,,Karol Beck,R,180,SVK,28.82956879,100,533,104314,,,Brian Dabul,L,170,ARG,26.93497604,106,520,7-5 7-6(4),3,R32,102,5,4,81,48,35,19,12,2,3,2,1,67,38,27,20,12,1,3
2011-5012,Johannesburg,Hard,32,A,20110131,8,104424,,,Go Soeda,R,178,JPN,26.40383299,117,495,102783,7,,Rainer Schuettler,R,180,GER,34.76796715,93,562,3-6 6-4 6-4,3,R32,137,7,5,99,40,30,34,14,4,6,5,4,95,59,40,21,15,8,11
2011-5012,Johannesburg,Hard,32,A,20110131,9,104308,8,,Michal Przysiezny,R,185,POL,26.95687885,81,600,104770,,,Martin Fischer,R,,AUT,24.53114305,136,394,6-1 6-2,3,R32,54,6,3,39,15,13,17,8,0,1,2,5,44,28,15,3,7,5,10
2011-5012,Johannesburg,Hard,32,A,20110131,10,103573,,WC,Rik De Voest,R,180,RSA,30.65571526,183,293,102999,,Q,Stefano Galvani,R,178,ITA,33.66187543,321,143,6-3 5-7 7-6(6),3,R32,160,5,1,114,59,45,30,17,6,9,1,6,115,64,41,31,16,6,9
2011-5012,Johannesburg,Hard,32,A,20110131,11,104500,,,Somdev Devvarman,R,180,IND,25.96303901,110,507,104071,,Q,Raven Klaasen,R,180,RSA,28.29295003,307,148,6-4 6-3,3,R32,83,1,0,50,37,27,12,9,1,1,2,2,68,45,29,11,10,6,9
2011-5012,Johannesburg,Hard,32,A,20110131,12,104619,,,Jesse Huta Galung,R,188,NED,25.31964408,120,493,104386,3,,Janko Tipsarevic,R,180,SRB,26.6091718,51,935,6-7(4) 6-4 7-6(4),3,R32,163,17,2,132,79,63,20,17,7,10,11,2,98,51,41,26,17,1,5
2011-5012,Johannesburg,Hard,32,A,20110131,13,104460,,,Dustin Brown,R,196,GER,26.14647502,89,572,103722,5,,Florent Serra,R,180,FRA,29.92197125,75,631,6-4 6-4,3,R32,55,15,5,51,33,27,11,10,1,2,4,2,64,43,29,8,10,8,11
2011-5012,Johannesburg,Hard,32,A,20110131,14,104292,,WC,Izak Van Der Merwe,R,196,RSA,27.01437372,170,316,103565,,,Stephane Robert,R,185,FRA,30.70773443,123,465,6-3 6-2,3,R32,66,5,7,56,30,24,16,9,1,1,1,6,51,21,16,10,8,2,5
2011-5012,Johannesburg,Hard,32,A,20110131,15,103752,,,Simon Greul,R,185,GER,29.80150582,130,440,103999,,LL,Thiago Alves,R,178,BRA,28.6954141,178,303,6-2 7-5,3,R32,78,9,4,53,28,22,18,10,0,1,2,7,75,42,28,13,10,8,12
2011-5012,Johannesburg,Hard,32,A,20110131,16,105683,,Q,Milos Raonic,R,196,CAN,20.09582478,94,556,104229,2,,Yen Hsun Lu,R,180,TPE,27.4661191,37,1141,6-3 6-3,3,R32,76,14,1,42,27,24,12,9,0,0,1,5,62,28,21,15,9,0,3
2011-5012,Johannesburg,Hard,32,A,20110131,17,104433,,,Frank Dancevic,R,185,CAN,26.34633812,234,207,104695,,WC,Fritz Wolmarans,U,,RSA,24.90349076,261,177,7-6(4) 6-3,3,R16,96,6,5,75,44,35,14,11,1,2,9,3,64,42,28,13,10,5,7
2011-5012,Johannesburg,Hard,32,A,20110131,18,105173,6,,Adrian Mannarino,L,183,FRA,22.59000684,67,714,103823,,,Denis Gremelmayr,L,183,GER,29.45927447,112,501,6-7(2) 6-4 6-4,3,R16,128,3,4,93,52,37,24,16,2,4,4,4,97,54,39,20,16,5,9
2011-5012,Johannesburg,Hard,32,A,20110131,19,104731,4,,Kevin Anderson,R,203,RSA,24.7063655,59,834,104534,,,Dudi Sela,R,175,ISR,25.82614648,90,568,6-2 6-4,3,R16,69,13,2,49,35,27,8,9,0,1,1,5,51,31,21,4,9,1,5
2011-5012,Johannesburg,Hard,32,A,20110131,20,103971,,,Karol Beck,R,180,SVK,28.82956879,100,533,104424,,,Go Soeda,R,178,JPN,26.40383299,117,495,3-6 7-5 6-0,3,R16,127,7,7,85,45,34,21,13,3,5,3,5,90,46,25,24,14,5,10
2011-5012,Johannesburg,Hard,32,A,20110131,21,103573,,WC,Rik De Voest,R,180,RSA,30.65571526,183,293,104308,8,,Michal Przysiezny,R,185,POL,26.95687885,81,600,6-3 6-4,3,R16,82,4,0,67,36,28,17,10,7,8,2,2,53,25,17,14,9,3,6
2011-5012,Johannesburg,Hard,32,A,20110131,22,104500,,,Somdev Devvarman,R,180,IND,25.96303901,110,507,104619,,,Jesse Huta Galung,R,188,NED,25.31964408,120,493,6-3 6-4,3,R16,89,3,0,72,50,31,16,10,5,6,4,2,67,31,22,16,9,3,6
2011-5012,Johannesburg,Hard,32,A,20110131,23,104292,,WC,Izak Van Der Merwe,R,196,RSA,27.01437372,170,316,104460,,,Dustin Brown,R,196,GER,26.14647502,89,572,4-6 7-5 6-3,3,R16,119,4,14,107,55,40,23,16,9,13,9,5,90,49,33,22,15,8,13
2011-5012,Johannesburg,Hard,32,A,20110131,24,103752,,,Simon Greul,R,185,GER,29.80150582,130,440,105683,,Q,Milos Raonic,R,196,CAN,20.09582478,94,556,7-6(5) 6-4,3,R16,106,7,5,83,48,38,20,11,7,7,11,2,75,41,30,22,11,5,6
2011-5012,Johannesburg,Hard,32,A,20110131,25,105173,6,,Adrian Mannarino,L,183,FRA,22.59000684,67,714,104433,,,Frank Dancevic,R,185,CAN,26.34633812,234,207,6-3 6-2,3,QF,54,2,2,52,33,26,13,9,1,1,3,4,40,22,15,7,8,0,3
2011-5012,Johannesburg,Hard,32,A,20110131,26,104731,4,,Kevin Anderson,R,203,RSA,24.7063655,59,834,103971,,,Karol Beck,R,180,SVK,28.82956879,100,533,6-3 6-1,3,QF,59,7,1,45,28,22,13,8,2,2,7,3,43,20,13,9,8,0,4
2011-5012,Johannesburg,Hard,32,A,20110131,27,104500,,,Somdev Devvarman,R,180,IND,25.96303901,110,507,103573,,WC,Rik De Voest,R,180,RSA,30.65571526,183,293,3-6 7-6(5) 6-1,3,QF,145,3,4,91,51,31,24,13,4,8,5,3,112,61,43,18,15,7,13
2011-5012,Johannesburg,Hard,32,A,20110131,28,104292,,WC,Izak Van Der Merwe,R,196,RSA,27.01437372,170,316,103752,,,Simon Greul,R,185,GER,29.80150582,130,440,7-6(5) 6-2,3,QF,101,11,4,72,43,32,15,10,2,3,2,7,67,34,22,18,10,5,8
2011-5012,Johannesburg,Hard,32,A,20110131,29,104731,4,,Kevin Anderson,R,203,RSA,24.7063655,59,834,105173,6,,Adrian Mannarino,L,183,FRA,22.59000684,67,714,6-7(3) 6-0 6-4,3,SF,124,19,4,73,47,40,15,14,1,2,3,2,90,50,32,19,14,3,8
2011-5012,Johannesburg,Hard,32,A,20110131,30,104500,,,Somdev Devvarman,R,180,IND,25.96303901,110,507,104292,,WC,Izak Van Der Merwe,R,196,RSA,27.01437372,170,316,6-2 6-4,3,SF,87,2,0,48,31,24,13,9,2,2,5,5,68,32,23,16,9,6,9
2011-5012,Johannesburg,Hard,32,A,20110131,31,104731,4,,Kevin Anderson,R,203,RSA,24.7063655,59,834,104500,,,Somdev Devvarman,R,180,IND,25.96303901,110,507,4-6 6-3 6-2,3,F,139,11,3,95,60,46,16,14,7,9,7,1,83,52,35,12,13,6,10
2011-5014,Shanghai Masters,Hard,56,M,20111009,1,104198,,,Guillermo Garcia Lopez,R,188,ESP,28.3504449,53,865,104500,,,Somdev Devvarman,R,180,IND,26.65297741,84,628,6-4 6-3,3,R64,87,2,4,66,26,20,22,10,6,7,2,1,53,24,20,11,9,2,5
2011-5014,Shanghai Masters,Hard,56,M,20111009,2,103900,,WC,David Nalbandian,R,180,ARG,29.77138946,57,805,105208,,,Ernests Gulbis,R,190,LAT,23.11019849,51,875,7-5 6-4,3,R64,92,6,3,67,36,30,17,11,2,3,10,9,69,38,31,11,11,9,12
2011-5014,Shanghai Masters,Hard,56,M,20111009,3,104252,15,,Florian Mayer,R,190,GER,28.01368925,23,1645,104926,,,Fabio Fognini,R,178,ITA,24.38056126,39,1075,6-0 6-2,3,R64,48,4,0,35,19,18,11,7,0,0,1,3,41,26,12,4,7,1,6
2011-5014,Shanghai Masters,Hard,56,M,20111009,4,103852,,,Feliciano Lopez,L,188,ESP,30.05338809,28,1325,104386,9,,Janko Tipsarevic,R,180,SRB,27.2991102,13,2075,7-6(2) 7-6(3),3,R64,123,12,3,78,37,30,24,12,2,4,7,4,84,48,29,23,12,4,6
2011-5014,Shanghai Masters,Hard,56,M,20111009,5,104166,,,Alex Bogomolov Jr,R,178,RUS,28.46543463,38,1076,104719,,,Marcel Granollers,R,190,ESP,25.49486653,36,1141,6-2 6-3,3,R64,82,1,0,55,39,25,13,8,6,6,1,5,57,31,20,10,9,2,6
2011-5014,Shanghai Masters,Hard,56,M,20111009,6,103285,,,Radek Stepanek,R,185,CZE,32.8678987,26,1365,105585,,WC,Ze Zhang,R,,CHN,21.26762491,307,150,6-3 6-3,3,R64,69,5,1,56,38,28,12,9,2,3,3,4,53,35,22,6,9,4,8
2011-5014,Shanghai Masters,Hard,56,M,20111009,7,105683,,,Milos Raonic,R,196,CAN,20.78576318,31,1232,103566,,,Michael Llodra,L,190,FRA,31.39493498,33,1165,6-7(2) 6-2 7-6(5),3,R64,138,11,1,108,71,52,22,16,7,8,3,8,117,73,53,23,16,11,14
2011-5014,Shanghai Masters,Hard,56,M,20111009,8,103507,,,Juan Carlos Ferrero,R,183,ESP,31.65776865,69,720,104022,,,Mikhail Youzhny,R,183,RUS,29.29226557,34,1165,7-6(4) 6-4,3,R64,112,4,0,65,38,30,21,11,3,3,6,5,102,61,45,19,11,13,14
2011-5014,Shanghai Masters,Hard,56,M,20111009,9,104269,16,,Fernando Verdasco,L,188,ESP,27.90143737,24,1560,104810,,WC,Zhe Li,U,,CHN,25.05407255,358,116,6-2 6-2,3,R64,75,6,0,53,35,27,9,8,1,1,5,2,50,29,20,6,8,2,6
2011-5014,Shanghai Masters,Hard,56,M,20111009,10,104053,10,,Andy Roddick,R,188,USA,29.11156742,15,1985,104229,,Q,Yen Hsun Lu,R,180,TPE,28.15605749,74,686,6-2 3-6 6-2,3,R64,112,10,2,71,41,32,18,12,4,5,7,7,87,49,35,16,13,7,11
2011-5014,Shanghai Masters,Hard,56,M,20111009,11,105777,,,Grigor Dimitrov,R,188,BUL,20.40246407,72,696,104947,,Q,Marsel Ilhan,R,190,TUR,24.33127995,109,520,2-6 6-1 6-4,3,R64,104,11,7,84,46,36,16,13,6,9,1,5,92,51,32,20,12,8,12
2011-5014,Shanghai Masters,Hard,56,M,20111009,12,103990,,,Tommy Robredo,R,180,ESP,29.44284736,46,905,104219,,Q,Stephane Bohli,R,185,SUI,28.21081451,247,197,7-6(3) 7-6(4),3,R64,122,4,4,88,60,40,17,12,6,8,3,1,83,48,37,16,12,5,7
2011-5014,Shanghai Masters,Hard,56,M,20111009,13,106071,,,Bernard Tomic,R,193,AUS,18.96783025,49,875,104731,,,Kevin Anderson,R,203,RSA,25.3963039,30,1245,7-6(5) 6-7(4) 6-3,3,R64,157,7,1,110,74,57,25,17,2,2,25,3,133,83,68,20,16,11,12
2011-5014,Shanghai Masters,Hard,56,M,20111009,14,105077,,Q,Albert Ramos,L,188,ESP,23.72895277,77,659,105227,,,Marin Cilic,R,198,CRO,23.03080082,22,1645,6-3 6-4,3,R64,86,3,0,61,31,24,17,10,1,2,5,3,57,30,22,12,9,3,6
2011-5014,Shanghai Masters,Hard,56,M,20111009,15,105238,12,,Alexandr Dolgopolov,R,180,UKR,22.92128679,18,1745,103997,,,Lukasz Kubot,R,190,POL,29.4017796,58,792,6-4 7-6(6),3,R64,100,8,2,65,22,14,28,11,0,2,5,2,78,46,31,15,11,7,10
2011-5014,Shanghai Masters,Hard,56,M,20111009,16,103781,14,,Jurgen Melzer,L,183,AUT,30.38466804,20,1690,103344,,,Ivan Ljubicic,R,193,CRO,32.56125941,25,1375,6-4 6-2,3,R64,76,4,1,47,27,23,13,9,2,3,5,4,60,31,18,14,9,4,8
2011-5014,Shanghai Masters,Hard,56,M,20111009,17,105053,,,Santiago Giraldo,R,188,COL,23.86858316,48,880,104471,,,Ivan Dodig,R,183,CRO,26.76796715,32,1172,1-6 6-3 6-4,3,R64,120,3,0,85,44,32,23,13,2,4,8,7,76,42,36,16,13,3,5
2011-5014,Shanghai Masters,Hard,56,M,20111009,18,105453,,,Kei Nishikori,R,178,JPN,21.77960301,47,885,104898,,,Robin Haase,R,190,NED,24.5119781,40,1001,0-6 7-5 7-6(5),3,R64,133,4,7,99,55,36,20,15,5,11,8,7,99,48,35,24,15,4,8
2011-5014,Shanghai Masters,Hard,56,M,20111009,19,103656,,,Albert Montanes,R,175,ESP,30.86926762,56,825,105062,,,Mikhail Kukushkin,R,183,KAZ,23.78918549,63,754,6-2 5-7 7-6(5),3,R64,132,3,9,113,69,52,18,16,9,13,12,7,102,48,36,25,16,4,9
2011-5014,Shanghai Masters,Hard,56,M,20111009,20,105051,,Q,Matthew Ebden,R,188,AUS,23.87132101,124,465,104665,,,Pablo Andujar,R,180,ESP,25.71115674,45,930,6-4 6-4,3,R64,71,4,2,50,23,19,21,10,0,0,4,1,62,43,28,13,10,3,5
2011-5014,Shanghai Masters,Hard,56,M,20111009,21,105992,,Q,Ryan Harrison,R,183,USA,19.42505133,79,655,104678,11,,Viktor Troicki,R,193,SRB,25.66187543,16,1980,6-3 6-3,3,R64,82,1,3,64,38,26,11,9,4,6,5,3,59,34,21,8,9,4,9
2011-5014,Shanghai Masters,Hard,56,M,20111009,22,104527,13,,Stanislas Wawrinka,R,183,SUI,26.53524983,19,1720,104338,,,Juan Monaco,R,185,ARG,27.53182752,27,1340,3-6 6-3 6-3,3,R64,127,6,6,89,49,32,18,14,4,9,1,4,75,34,22,17,13,5,11
2011-5014,Shanghai Masters,Hard,56,M,20111009,23,105385,,Q,Donald Young,L,183,USA,22.21492129,44,943,105001,,WC,Mao Xin Gong,R,178,CHN,24.12867899,398,98,6-1 6-4,3,R64,74,2,1,54,35,25,15,9,6,6,0,1,52,32,17,10,8,2,5
2011-5014,Shanghai Masters,Hard,56,M,20111009,24,104098,,,Dmitry Tursunov,R,185,RUS,28.82683094,41,983,105064,,,Thomaz Bellucci,L,188,BRA,23.77823409,35,1145,6-7(5) 6-4 7-5,3,R64,166,10,4,111,60,42,28,17,4,7,9,6,110,66,45,21,17,6,11
2011-5014,Shanghai Masters,Hard,56,M,20111009,25,104745,1,,Rafael Nadal,L,185,ESP,25.35249829,2,10375,104198,,,Guillermo Garcia Lopez,R,188,ESP,28.3504449,53,865,6-3 6-2,3,R32,105,1,1,44,29,23,10,9,0,1,3,8,77,44,26,12,8,11,15
2011-5014,Shanghai Masters,Hard,56,M,20111009,26,104252,15,,Florian Mayer,R,190,GER,28.01368925,23,1645,103900,,WC,David Nalbandian,R,180,ARG,29.77138946,57,805,6-3 6-4,3,R32,74,5,2,50,29,24,10,9,1,2,4,5,62,34,25,8,10,3,7
2011-5014,Shanghai Masters,Hard,56,M,20111009,27,103852,,,Feliciano Lopez,L,188,ESP,30.05338809,28,1325,104166,,,Alex Bogomolov Jr,R,178,RUS,28.46543463,38,1076,7-6(4) 3-6 6-3,3,R32,152,8,14,120,65,49,25,15,14,16,4,0,108,78,55,14,15,6,8
2011-5014,Shanghai Masters,Hard,56,M,20111009,28,104607,6,,Tomas Berdych,R,196,CZE,26.06160164,7,3230,103285,,,Radek Stepanek,R,185,CZE,32.8678987,26,1365,6-4 6-3,3,R32,78,6,1,48,30,27,11,10,2,3,2,2,58,34,24,10,9,3,6
2011-5014,Shanghai Masters,Hard,56,M,20111009,29,103970,3,,David Ferrer,R,175,ESP,29.52224504,5,4200,105683,,,Milos Raonic,R,196,CAN,20.78576318,31,1232,7-5 7-6(7),3,R32,104,5,1,76,48,35,17,12,2,4,11,0,77,49,38,11,12,1,4
2011-5014,Shanghai Masters,Hard,56,M,20111009,30,103507,,,Juan Carlos Ferrero,R,183,ESP,31.65776865,69,720,104269,16,,Fernando Verdasco,L,188,ESP,27.90143737,24,1560,4-6 6-3 6-2,3,R32,127,3,2,97,68,44,15,13,8,11,6,6,74,49,31,11,14,1,7
2011-5014,Shanghai Masters,Hard,56,M,20111009,31,104053,10,,Andy Roddick,R,188,USA,29.11156742,15,1985,105777,,,Grigor Dimitrov,R,188,BUL,20.40246407,72,696,7-6(3) 7-5,3,R32,122,7,2,73,46,35,13,12,3,6,6,7,87,53,35,13,12,3,7
2011-5014,Shanghai Masters,Hard,56,M,20111009,32,104597,7,,Nicolas Almagro,R,183,ESP,26.13552361,11,2300,103990,,,Tommy Robredo,R,180,ESP,29.44284736,46,905,7-5 6-3,3,R32,81,4,2,69,39,31,19,11,3,3,1,2,59,34,26,11,10,6,8
2011-5014,Shanghai Masters,Hard,56,M,20111009,33,106071,,,Bernard Tomic,R,193,AUS,18.96783025,49,875,103888,5,,Mardy Fish,R,188,USA,29.83436003,9,2955,4-6 6-1 6-4,3,R32,118,3,2,78,49,37,19,14,0,1,9,2,91,51,34,20,13,5,8
2011-5014,Shanghai Masters,Hard,56,M,20111009,34,105238,12,,Alexandr Dolgopolov,R,180,UKR,22.92128679,18,1745,105077,,Q,Albert Ramos,L,188,ESP,23.72895277,77,659,5-7 6-3 6-2,3,R32,107,8,1,79,39,31,25,14,2,3,4,8,95,60,43,14,15,6,10
2011-5014,Shanghai Masters,Hard,56,M,20111009,35,105053,,,Santiago Giraldo,R,188,COL,23.86858316,48,880,103781,14,,Jurgen Melzer,L,183,AUT,30.38466804,20,1690,4-6 6-4 7-6(5),3,R32,144,5,3,116,78,53,22,16,7,9,3,2,98,64,49,17,16,0,2
2011-5014,Shanghai Masters,Hard,56,M,20111009,36,105453,,,Kei Nishikori,R,178,JPN,21.77960301,47,885,104542,4,,Jo Wilfried Tsonga,R,188,FRA,26.48049281,8,3050,6-7(1) 6-4 6-4,3,R32,148,4,2,97,58,40,22,16,1,3,11,5,96,50,37,24,16,5,9
2011-5014,Shanghai Masters,Hard,56,M,20111009,37,104468,8,,Gilles Simon,R,183,FRA,26.78439425,12,2255,103656,,,Albert Montanes,R,175,ESP,30.86926762,56,825,6-1 6-1,3,R32,57,8,1,51,28,22,12,7,6,6,0,4,40,21,8,8,7,3,8
